Sentence #,Word,Tag
Sentence: 4414,on Tuesday for an official visit where he is due to discuss ,O
Sentence: 4414," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4414,'s aid to the former ,O
Sentence: 4414," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4414,republic ,O
Sentence: 4415,"The premier , who is due to meet his ",O
Sentence: 4415," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4415,counterpart ,O
Sentence: 4415," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4415,"on Tuesday , will also be discussing the postponed ",O
Sentence: 4415," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4415,"elections , a foreign ministry official said ",O
Sentence: 4416,A small number of ,O
Sentence: 4416," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4416,had also begun to vote in ,O
Sentence: 4416," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4417," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4417,is also due to meet with President ,O
Sentence: 4417," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4417,", Foreign Minister ",O
Sentence: 4417," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4417,and ,O
Sentence: 4417," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4417,"businessman , the ministry official said ",O
Sentence: 4418,He will leave on Thursday ,O
Sentence: 4419,A ,O
Sentence: 4419," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4419,diplomat in charge of elections in ,O
Sentence: 4419," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4419,announced earlier that municipal polls due on September 14 with other ,O
Sentence: 4419," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4419,elections would be put off because of irregularities by the ,O
Sentence: 4419," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4419,in registering voters ,O
Sentence: 4420,He said no new date had been set yet ,O
Sentence: 4421,Turkish people are watching closely the developments in ,O
Sentence: 4421," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4422," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4422,"have seen elections as a step in the normalisation process , the foreign ministry official said ",O
Sentence: 4423,-DOCSTART- New ,O
Sentence: 4423," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 4423,relief coordinator arrives in ,O
Sentence: 4423," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4424," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4424," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4424," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4424,1996-08-27 A new ,O
Sentence: 4424," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 4424,relief coordinator has arrived in ,O
Sentence: 4424," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4424,to take up the task of organising humanitarian goods distribution and to face ,O
Sentence: 4424," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4424,'s continuing opposition over the number of international monitors to be involved ,O
Sentence: 4425,U.N. and diplomatic sources said on Tuesday that Secretary- General ,O
Sentence: 4425," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4425,had appointed ,O
Sentence: 4425," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4425," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4425,and sent him to ,O
Sentence: 4425," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4425,last week to replace ,O
Sentence: 4425," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4425," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4426," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4426,diplomat said ,O
Sentence: 4426," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4426,and ,O
Sentence: 4426," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 4426,were still in disagreement on how many international observers would be required to ascertain the equitable distribution of humanitarian supplies that will be procured under ,O
Sentence: 4426," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4426,'s oil deal with U.N ,O
Sentence: 4427,The ,O
Sentence: 4427," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 4427,would like to employ hundreds of foreign monitors ,O
Sentence: 4428,"Baghdad says it can only accept a few dozens , said the diplomat ",O
Sentence: 4429,Baghdad holds that the ,O
Sentence: 4429," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4429,memorandum of understanding on partial oil sales signed last June does not specify how many foreign observers should be stationed in ,O
Sentence: 4429," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4430," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4430,"of food supplies and their distribution are still a major issue and seems the two sides have not yet filled the gap separating them , said another diplomat ",O
Sentence: 4431,Iraq 's partial oil sales pact with ,O
Sentence: 4431," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 4431,", allowing crude exports worth $ 2 billion every six months , gives ",O
Sentence: 4431," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 4431,the right to supervise the purchase and distribution of food supplies in the country ,O
Sentence: 4432,The deal is a humanitarian exception to the ,O
Sentence: 4432," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 4432,sanctions imposed on ,O
Sentence: 4432," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4432,for invading ,O
Sentence: 4432," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4432,in 1990 which include a ban on its oil exports ,O
Sentence: 4433,Fulcheri declined comment on the differences between the ,O
Sentence: 4433," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 4433,and ,O
Sentence: 4433," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4433,", saying only : There are several different things which still need to be done ",O
Sentence: 4434,Fulcheri started his ,O
Sentence: 4434," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 4434,career in 1960 and has long experience in ,O
Sentence: 4434," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 4434,emergency relief in ,O
Sentence: 4434," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4434,", ",O
Sentence: 4434," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4434,", ",O
Sentence: 4434," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4434,and ,O
Sentence: 4434," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4435," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4435,"feedlot cattle market quiet , no sales - ",O
Sentence: 4435," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 4436," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 4436," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4436,"1996-08-27 Trade was quiet , with no sales slaughter steers or heifers confirmed ",O
Sentence: 4437,Inquiry and demand very light ,O
Sentence: 4438,"Sales confirmed week to date on 4,200 head , mostly previously contracted or formulated cattle ",O
Sentence: 4439,Confirmed - none ,O
Sentence: 4440,-- ,O
Sentence: 4440," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4440,newsdesk 312 408 8720-- -DOCSTART- Anti-abortion speaker praises ,O
Sentence: 4440," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4440,tolerance ,O
Sentence: 4441,Alan ,O
Sentence: 4441," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4441," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4441,1996-08-27 An anti-abortion politician addressed the ,O
Sentence: 4441," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4441,"convention on Tuesday , but praised the overwhelmingly pro-abortion rights party for its tolerance of his minority views ",O
Sentence: 4442," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4443,Tony ,O
Sentence: 4443," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4443,of ,O
Sentence: 4443," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4443,said he and other ,O
Sentence: 4443," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4443,who opposed abortion had always felt left out in their own party ,O
Sentence: 4444,But this year is different ,O
Sentence: 4445,"For the first time , the ",O
Sentence: 4445," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 4445,"has included in our platform a conscience clause , he said ",O
Sentence: 4446,The clause recognizes and welcomes ,O
Sentence: 4446," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4446,with divergent views on abortion and states they have a full part to play at all levels of the party ,O
Sentence: 4447,The ,O
Sentence: 4447," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 4447,"is indeed the party of true inclusiveness , ",O
Sentence: 4447," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4447,said ,O
Sentence: 4448,"At its convention four years ago , organizers prevented then ",O
Sentence: 4448," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4448,Gov ,O
Sentence: 4449,Robert ,O
Sentence: 4449," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4449,", a vehement opponent of abortion , from speaking ",O
Sentence: 4450,Republicans have used their decision as an example of ,O
Sentence: 4450," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4450,intolerance ever since ,O
Sentence: 4451,Casey told a news conference in ,O
Sentence: 4451," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4451,on Tuesday he had asked to speak again this year but was turned down ,O
Sentence: 4452,Democratic leaders said there was not room on the program for every retired governor to speak ,O
Sentence: 4453,I believe the ,O
Sentence: 4453," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4453,"party ought to be pro-woman , pro-child and pro-life , ",O
Sentence: 4453," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4453,said ,O
Sentence: 4454,I asked for the opportunity to deliver this message from the podium of the ,O
Sentence: 4454," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 4455," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 4455,"the second time in four years , my request fell on deaf ears , he said ",O
Sentence: 4456,The ,O
Sentence: 4456," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 4456,", whose platform calls for making all abortions illegal , faced a similar dilemma this year when ",O
Sentence: 4456," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4456,Gov ,O
Sentence: 4457,William ,O
Sentence: 4457," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4457,asked to deliver a speech defending abortion rights and was turned down ,O
Sentence: 4458,Bob ,O
Sentence: 4458," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4458,", the ",O
Sentence: 4458," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4458,"presidential nominee , tried and failed to insert a tolerance clause in his party 's platform recognizing the validity of those within the party who supported abortion rights ",O
Sentence: 4459,Democrats also heard Tuesday two passionate speeches defending abortion rights ,O
Sentence: 4460,Kate ,O
Sentence: 4460," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4460,", president of the ",O
Sentence: 4460," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 4460,", described how she had an abortion at a time when the procedure was illegal after her husband abandoned her with three young children ",O
Sentence: 4461,I 'm here to speak up for choice and to speak for truth ,O
Sentence: 4462,The message from the ,O
Sentence: 4462," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 4462,is one of disdain ,O
Sentence: 4463,Their answer to choice is control and punishment ,O
Sentence: 4464,"Our answer is trust , compassion and respect , she said ",O
Sentence: 4465,Georgia ,O
Sentence: 4465," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4466," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4466," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4466,said : You make your moral decisions ,O
Sentence: 4467,I 'll make mine and let 's leave ( ,O
Sentence: 4467," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 4467,Speaker ) ,O
Sentence: 4467," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4467,out of it ,O
Sentence: 4468,-DOCSTART- ,O
Sentence: 4468," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4468,Spring / White Wheat - Bids mostly steady ,O
Sentence: 4469,"CHICAGO 1996-08-27 Dark northern spring and white wheat bids were mostly steady on Tuesday but a few locations quoted weaker values as newly harvested spring wheat flooded the market , several cash grain dealers said ",O
Sentence: 4470,"There 's too much nearby wheat coming into the market so we 're backing off the basis to slow it down , a ",O
Sentence: 4470," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4470,dealer said ,O
Sentence: 4471,Bids there dropped 10 cents per bushel ,O
Sentence: 4472,Harvest was also progressing well in parts of ,O
Sentence: 4472," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4472,", but one dealer there said new crop movement remained limited to a steady trickle ",O
Sentence: 4473,"We 're seeing some new crop coming in now but it 's slow going , the dealer said ",O
Sentence: 4474,"Elsewhere , basis values were mostly steady in quiet conditions with little noteworty domestic or export business , dealers said ",O
Sentence: 4475,Durum bids were steady after jumping 50 cents per bushel in some areas on Monday ,O
Sentence: 4476,"Price per bushel for 14-pct protein dark northern spring , durum and white wheats , in dollars per bushel : Spring Chg Durum ( m ) Chg White Chg ",O
Sentence: 4476," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4476,5.06 up .02 5.75 unc -- -- ,O
Sentence: 4476," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4476,5.06 up .02 --- --- -- -- ,O
Sentence: 4476," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4476,( ,O
Sentence: 4476," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4476,) 4.46 dn .02 5.00 unc -- -- ,O
Sentence: 4476," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4476,Chg HRW 12pct Chg White Chg ,O
Sentence: 4476," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4476,4.62 up .01 4.50 dn .01 --- --- ,O
Sentence: 4476," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4476,4.54 dn .10 --- --- --- --- ,O
Sentence: 4476," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4476,4.54 dn .10 --- --- --- --- ,O
Sentence: 4476," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4476,4.41 dn .10 --- --- --- --- ,O
Sentence: 4476," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4476,5.60 up .02 5.1700 dn .01 ,O
Sentence: 4476," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4476,--- --- --- --- 4.7300 up .01 ,O
Sentence: 4476," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4476,5.13 up .02 --- --- 4.7000 unc ,O
Sentence: 4476," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4476,5.05 up .02 --- --- 4.6200 unc ,O
Sentence: 4476," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4476,"5.15 up .02 --- --- 4.7200 unc note : nc=acomparison , na=not available ( ",O
Sentence: 4476," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4476,bureau 312-408-8720 ) -DOCSTART- ,O
Sentence: 4476," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4476,", ",O
Sentence: 4476," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4477," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4477,Aa3 / VMIG-1 - ,O
Sentence: 4477," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 4478," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 4478," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4478,1996-08-27 ,O
Sentence: 4478," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 4478,- Rating Announcement As of 08/23/96 ,O
Sentence: 4479,Issuer : ,O
Sentence: 4479," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4480,Bd ,O
Sentence: 4481," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4481,ref ,O
Sentence: 4482,( ,O
Sentence: 4482," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 4482,Proj ,O
Sentence: 4483,) ser ,O
Sentence: 4484,' 96 State : ,O
Sentence: 4484," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4484,"Rating : Aa3 / VMIG 1 Sale Amount : 3,390,000 Expected Sale Date : 08/28/96 -- ",O
Sentence: 4484," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 4484,", 212-859-1650 -DOCSTART- ",O
Sentence: 4484," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4484,lauds ,O
Sentence: 4484," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4484,deal ,O
Sentence: 4485,WASHINGTON 1996-08-27 The ,O
Sentence: 4485," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4485,on Tuesday welcomed a deal aimed at resuming a troop withdrawal from the embattled ,O
Sentence: 4485," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4485,"capital , ",O
Sentence: 4485," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4486," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4486,is a welcome development ,O
Sentence: 4487,We urge both sides to continue their dialogue aimed at reaching a political settlement of the 20-month conflict between ,O
Sentence: 4487," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4487,troops and ,O
Sentence: 4487," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4487,"rebels , ",O
Sentence: 4487," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 4487,spokesman ,O
Sentence: 4487," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4487,said ,O
Sentence: 4488,The commander of ,O
Sentence: 4488," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4488,troops in ,O
Sentence: 4488," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4488,", ",O
Sentence: 4488," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4488,", and ",O
Sentence: 4488," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4488,rebel chief-of-staff ,O
Sentence: 4488," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4488,signed the deal under which the troop withdrawal is to resume on Wednesday ,O
Sentence: 4489,-DOCSTART- ,O
Sentence: 4489," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4489,", ",O
Sentence: 4489," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4489,", $ 6 mln bonds rated single-A - ",O
Sentence: 4489," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 4490," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 4490," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4490,", Aug 27 - ",O
Sentence: 4490," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 4490,- Rating Announcement As of 08/26/96 ,O
Sentence: 4491,Issuer : ,O
Sentence: 4491," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 4491,State : ,O
Sentence: 4491," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4491,"Rating : A Sale Amount : 6,310,000 Expected Sale Date : 08/28/96 -DOCSTART- ",O
Sentence: 4491," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4491,", fiancee have baby girl ",O
Sentence: 4492,MIAMI 1996-08-27 Actor ,O
Sentence: 4492," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4492,"and his fiancee , model ",O
Sentence: 4492," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4492,", had a baby girl on Tuesday , ",O
Sentence: 4492," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4492,'s publicist said ,O
Sentence: 4493,"The 7-pound , 4-ounce ( 3.3 kg ) girl , named ",O
Sentence: 4493," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4493,", was born shortly after midnight at ",O
Sentence: 4493," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4493,", publicist ",O
Sentence: 4493," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4493,said ,O
Sentence: 4494,"Both mother and baby are doing fine and are in wonderful health , he said , adding that it was the couple 's first child ",O
Sentence: 4495,He said ,O
Sentence: 4495," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4495,", best known for the ",O
Sentence: 4495," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4495,and ,O
Sentence: 4495," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4495,"movies , left the set of ",O
Sentence: 4495," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4495,", which is filming in ",O
Sentence: 4495," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4495,and ,O
Sentence: 4495," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4495,", to be with ",O
Sentence: 4495," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4495,for the birth ,O
Sentence: 4496,-DOCSTART- Poll shows ,O
Sentence: 4496," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4496,lead over ,O
Sentence: 4496," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4496,jumps to 15 pts ,O
Sentence: 4497,CHICAGO 1996-08-27 An ,O
Sentence: 4497," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 4497,poll released on Tuesday showed President ,O
Sentence: 4497," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4497,'s lead over ,O
Sentence: 4497," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4497,challenger ,O
Sentence: 4497," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4497,stretching to 15 points in advance of the Nov. 5 election ,O
Sentence: 4498,"The poll , taken on Sunday and Monday as the president engaged in a whistle-stop train trip to the ",O
Sentence: 4498," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4498,in ,O
Sentence: 4498," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4498,", put ",O
Sentence: 4498," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4498,"at 51 percent , ",O
Sentence: 4498," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4498,at 36 percent and ,O
Sentence: 4498," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4498,of the ,O
Sentence: 4498," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 4498,at 8 percent ,O
Sentence: 4499,A similar poll conducted on Saturday and Sunday had showed a nine point lead for ,O
Sentence: 4499," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4499,", ahead by 47-38 percent ",O
Sentence: 4500,"Dole , down by around 20 points in early August in ",O
Sentence: 4500," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 4500,"polls , had closed to within four percentage points immediately after the ",O
Sentence: 4500," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4500,convention in ,O
Sentence: 4500," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4500,earlier in August ,O
Sentence: 4501,Other polls also showed a strong ,O
Sentence: 4501," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4501,bounce after ,O
Sentence: 4501," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4501,but ,O
Sentence: 4501," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4501,then rebuilding his lead ,O
Sentence: 4502,"Tuesday 's poll involved 1,002 registered voters and had a margin of error of 3.5 percentage points ",O
Sentence: 4503,"ABC said a parallel poll of 824 likely voters showed the president ahead by 11 points , with ",O
Sentence: 4503," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4503,"at 50 percent , ",O
Sentence: 4503," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4503,at 39 percent and ,O
Sentence: 4503," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4503,at 6 percent ,O
Sentence: 4504,The poll of registered voters showed a shift in favor of the ,O
Sentence: 4504," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4504,in the elections for ,O
Sentence: 4504," "" <ORG> "" Var_ORG "" </ORG> """,ORG
Sentence: 4504,", with 51 percent saying that if the vote were today they would go for a ",O
Sentence: 4504," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4504,and 41 percent opting for a ,O
Sentence: 4504," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4505," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4505,compared with the previous poll 's 48-43 lead for the ,O
Sentence: 4505," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4506," "" <MISC> "" Var_MISC "" </MISC> """,MISC
Sentence: 4506,poll gave ,O
Sentence: 4506," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4506,a 53 percent to 39 percent lead over ,O
Sentence: 4506," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4506,if ,O
Sentence: 4506," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4506,were not in the race ,O
Sentence: 4507,The poll indicated a fall in the number of people who believed ,O
Sentence: 4507," "" <PER> "" Var_PER "" </PER> """,PER
Sentence: 4507,would be able to fulfil his promise to cut the federal budget deficit and cut income taxes by 15 percent at the same time ,O
Sentence: 4508,It showed 23 percent believed it possible compared to 70 who believed it was n't ,O
Sentence: 4509,That compared to 26-57 in the previous poll ,O
Sentence: 4510,-DOCSTART- ,O
Sentence: 4510," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4510,bulk millfeeds - Immediate supply tight ,O
Sentence: 4511,"CHICAGO 1996-08-27 Millfeed supplies for prompt shipment remained tight and prices continued to move higher , millfeed dealers said ",O
Sentence: 4512,High-priced corn and increased demand for livestock feed continued to support millfeed prices in nearly all sectors ,O
Sentence: 4513,Flour mills sold much of their production through September leaving little available for prompt shipment ,O
Sentence: 4514,Portland sources said feed mixer demand was keeping pace with millfeed production and driving prices higher ,O
Sentence: 4515,"Portland sources said with corn priced there at $ 200 per ton and barley at $ 140 , the millfeeds at $ 125 represent a good value ",O
Sentence: 4516,In the southeast ,O
Sentence: 4516," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4516,", dealers said feed mixers continued to be steady buyers with demand increasing for October to March positions ",O
Sentence: 4517,The closely-watched ,O
Sentence: 4517," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4517,rail market was steady at $ 115 per ton bid and $ 118 offered ,O
Sentence: 4518,-- ,O
Sentence: 4518," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4518,newsdesk 312-408-8720-- -DOCSTART- ,O
Sentence: 4518," "" <LOC> "" Var_LOC "" </LOC> """,LOC
Sentence: 4518,girl has surgery for hairy face ,O
Sentence: 4519,PHILADELPHIA 1996-08-27 A two-year old ,O
Sentence: 4519," "" <MISC> "" Var_MISC "" </MISC> """,MISC
